#Wind Turbine Test Standard Weather File
$state_name=USA
$city_name=Anytown
$lat_deg=12
$lat_min=34
$long_deg=12
$long_min=34
$timezone_offset=0
temperature,wind_speed,pressure
#month:day:hour:minute:second
01:04:13:30:00,32,4.300,1000
01:04:13:40:00,32,4.300,1000
01:04:13:50:00,32,4.300,1000
01:04:14:00:00,32,4.300,1000
01:04:14:10:00,32,4.300,1000
01:04:14:20:00,32,4.300,1000
01:04:14:30:00,32,4.300,1000
01:04:14:40:00,32,4.300,1000
01:04:14:50:00,32,4.300,1000
01:04:15:00:00,32,4.300,1000
01:04:15:10:00,32,4.300,1000
01:04:15:20:00,32,4.300,1000
01:04:15:30:00,32,4.300,1000
01:04:15:40:00,32,4.300,1000
01:04:15:50:00,32,4.300,1000
01:04:16:00:00,32,4.300,1000
01:04:16:10:00,32,4.300,1000
01:04:16:20:00,32,4.300,1000
01:04:16:30:00,32,4.300,1000
01:04:16:40:00,32,4.300,1000
01:04:16:50:00,32,4.300,1000
01:04:17:00:00,32,4.300,1000
01:04:17:10:00,32,4.300,1000
01:04:17:20:00,32,4.300,1000
01:04:17:30:00,32,4.300,1000
01:04:17:40:00,32,4.300,1000
01:04:17:50:00,32,4.300,1000
01:04:18:00:00,32,4.300,1000
01:04:18:10:00,32,8.704,1000
01:04:18:20:00,32,8.277,1000
01:04:18:30:00,32,7.143,1000
01:04:18:40:00,32,7.703,1000
01:04:18:50:00,32,7.503,1000
01:04:19:00:00,32,5.520,1000
01:04:19:10:00,32,10.280,1000
01:04:19:20:00,32,8.118,1000
01:04:19:30:00,32,10.928,1000
01:04:19:40:00,32,10.673,1000
01:04:19:50:00,32,10.792,1000
01:04:20:00:00,32,10.517,1000
01:04:20:10:00,32,10.210,1000
01:04:20:20:00,32,10.270,1000
01:04:20:30:00,32,10.214,1000
01:04:20:40:00,32,10.533,1000
01:04:20:50:00,32,10.222,1000
01:04:21:00:00,32,10.171,1000
01:04:21:10:00,32,10.250,1000
01:04:21:20:00,32,10.223,1000
01:04:21:30:00,32,9.836,1000
01:04:21:40:00,32,9.689,1000
01:04:21:50:00,32,9.533,1000
01:04:22:00:00,32,9.653,1000
01:04:22:10:00,32,10.068,1000
01:04:22:20:00,32,9.969,1000
01:04:22:30:00,32,10.192,1000
01:04:22:40:00,32,10.235,1000
01:04:22:50:00,32,10.073,1000
01:04:23:00:00,32,10.486,1000
01:04:23:10:00,32,10.217,1000
01:04:23:20:00,32,10.434,1000
01:04:23:30:00,32,10.570,1000
01:04:23:40:00,32,10.322,1000
01:04:23:50:00,32,10.096,1000
01:05:00:00:00,32,9.924,1000
01:05:00:10:00,32,9.991,1000
01:05:00:20:00,32,9.753,1000
01:05:00:30:00,32,9.807,1000
01:05:00:40:00,32,9.617,1000
01:05:00:50:00,32,9.771,1000
01:05:01:00:00,32,9.870,1000
01:05:01:10:00,32,9.732,1000
01:05:01:20:00,32,9.848,1000
01:05:01:30:00,32,9.661,1000
01:05:01:40:00,32,9.846,1000
01:05:01:50:00,32,9.693,1000
01:05:02:00:00,32,9.528,1000
01:05:02:10:00,32,9.491,1000
01:05:02:20:00,32,9.639,1000
01:05:02:30:00,32,9.804,1000
01:05:02:40:00,32,10.121,1000
01:05:02:50:00,32,9.977,1000
01:05:03:00:00,32,9.921,1000
01:05:03:10:00,32,10.014,1000
01:05:03:20:00,32,9.848,1000
01:05:03:30:00,32,9.627,1000
01:05:03:40:00,32,9.553,1000
01:05:03:50:00,32,9.385,1000
01:05:04:00:00,32,9.225,1000
01:05:04:10:00,32,9.450,1000
01:05:04:20:00,32,9.297,1000
01:05:04:30:00,32,9.111,1000
01:05:04:40:00,32,8.993,1000
01:05:04:50:00,32,9.185,1000
01:05:05:00:00,32,9.232,1000
01:05:05:10:00,32,9.096,1000
